Id,CreationDate,Score,ViewCount,Tags,AnswerCount,FavoriteCount
"56170","2019-07-22 16:21:19","2","140","<multiclass-classification><multilabel-classification>","1",""
"56171","2019-07-22 16:36:03","1","255","<deep-learning><keras><tensorflow><cnn><convnet>","1","0"
"56172","2019-07-22 17:05:49","0","264","<tensorflow>","0",""
"56178","2019-07-22 18:01:31","5","190","<machine-learning><python><classification><dataset><xgboost>","2","2"
"56181","2019-07-22 18:53:04","0","14","<keras><tensorflow>","0",""
"56183","2019-07-22 19:37:14","0","39","<python><neural-network>","0","2"
"44933","2019-02-01 18:34:56","1","155","<deep-learning><cnn><convnet>","1",""
"44936","2019-02-01 18:49:09","1","1019","<neural-network><keras><multilabel-classification>","1",""
"44938","2019-02-01 19:09:41","1","16","<machine-learning><python><scikit-learn><predictive-modeling><sql>","0",""
"44940","2019-02-01 20:29:22","1","77","<python><pandas>","1",""
"44941","2019-02-01 20:39:46","1","192","<python><scikit-learn><random-forest><apache-spark><pyspark>","0",""
"44944","2019-02-01 21:54:18","1","56","<machine-learning><algorithms><boosting>","2",""
"44945","2019-02-01 22:46:32","0","29","<deep-learning><rbm>","0",""
"44947","2019-02-01 23:10:17","2","46","<predictive-modeling><machine-learning-model>","2",""
"44948","2019-02-01 23:21:38","1","86","<linear-regression><gradient-descent>","1","1"
"44949","2019-02-02 00:03:59","1","33","<terminology>","1",""
"44950","2019-02-02 03:23:13","1","260","<machine-learning><scikit-learn><cross-validation>","0","1"
"44951","2019-02-02 03:56:06","0","42","<machine-learning-model><machine-translation>","0",""
"44952","2019-02-02 03:56:58","0","63","<neural-network><ann>","0","1"
"44953","2019-02-02 05:42:13","1","74","<machine-learning><linear-algebra>","0",""
"44959","2019-02-02 06:47:12","0","12","<recommender-system>","0",""
"44961","2019-02-02 08:36:54","0","22","<machine-learning><time-series><rnn><forecast><forecasting>","1",""
"44966","2019-02-02 11:53:50","1","91","<neural-network><keras><time-series><recurrent-neural-net><sequence-to-sequence>","0",""
"44967","2019-02-02 13:26:24","1","24","<feature-selection>","0",""
"44968","2019-02-02 14:13:38","0","40","<python><pandas><simulation><monte-carlo>","0",""
"44969","2019-02-02 17:20:12","0","76","<python><keras><tensorflow>","1",""
"44970","2019-02-02 17:24:26","0","34","<nlp><word2vec><word-embeddings>","0",""
"44971","2019-02-02 19:00:35","1","219","<gpu><epochs>","1",""
"44972","2019-02-02 19:33:54","0","23","<machine-learning><neural-network>","0",""
"44973","2019-02-02 19:34:25","1","65","<machine-learning><python><predictive-modeling>","2",""
"44975","2019-02-02 20:24:01","1","28","<nlp><cross-validation><multilabel-classification><randomized-algorithms>","0",""
"44978","2019-02-02 21:12:21","0","55","<machine-learning><time-series><lstm>","0",""
"44980","2019-02-02 23:43:53","0","964","<classification><predictive-modeling><logistic-regression><xgboost>","3",""
"44981","2019-02-03 03:12:52","2","152","<deep-learning><nlp><text-generation>","1","1"
"44986","2019-02-03 09:46:38","2","110","<time-series><lstm><prediction>","1","1"
"44987","2019-02-03 10:39:54","0","32","<time-series><rnn><linear-regression>","1",""
"44990","2019-02-03 11:42:30","1","19","<machine-learning><deep-learning><statistics>","1",""
"44992","2019-02-03 12:10:15","2","27","<similarity><cosine-distance><jaccard-coefficient>","1",""
"44995","2019-02-03 14:22:25","2","3970","<python><visualization><matplotlib>","1",""
"44996","2019-02-03 14:23:41","1","360","<matlab><image-preprocessing>","0",""
"44999","2019-02-03 16:29:55","0","62","<python><numpy><scipy><matrix>","1",""
"45001","2019-02-03 17:27:30","0","30","<r><data-imputation>","1",""
"45003","2019-02-03 19:47:09","0","402","<dataset><image-classification>","0",""
"45004","2019-02-03 20:15:48","1","46","<machine-learning><classification><data-mining><xgboost><prediction>","2",""
"45006","2019-02-03 22:29:28","0","65","<dataset><statistics><data><missing-data><variance>","0",""
"45008","2019-02-04 00:12:21","1","19","<visualization><svm><supervised-learning>","0",""
"45011","2019-02-04 01:02:42","0","60","<pandas>","1",""
"45014","2019-02-04 03:23:30","0","13","<machine-learning>","0",""
"45015","2019-02-04 03:44:27","4","728","<neural-network><deep-learning><tensorflow>","1","2"
"45017","2019-02-04 05:06:13","0","12","<neural-network><feature-selection><feature-engineering>","0","2"
"45018","2019-02-04 05:48:02","1","135","<random-forest><multiclass-classification><unbalanced-classes><sampling>","0",""
"56097","2019-07-21 12:08:10","0","16","<machine-learning><deep-learning><nlp><machine-translation>","0",""
"56098","2019-07-21 12:16:36","1","60","<machine-learning><boosting><ensemble-learning>","1","1"
"56101","2019-07-21 12:39:44","0","43","<python><neural-network><scikit-learn><cross-validation><numpy>","1",""
"56105","2019-07-21 14:14:38","0","23","<machine-learning><information-theory><mutual-information>","0",""
"56108","2019-07-21 15:18:58","2","48","<cross-validation>","2",""
"56109","2019-07-21 15:40:41","0","34","<cross-validation><training>","2",""
"56110","2019-07-21 15:41:25","1","651","<deep-learning><keras><tensorflow><convnet><convolution>","1","1"
"56111","2019-07-21 15:52:33","3","60","<machine-learning><python><scikit-learn><class-imbalance>","1","1"
"56112","2019-07-21 15:53:27","0","26","<data-cleaning><feature-engineering>","1",""
"56116","2019-07-21 17:42:25","1","132","<deep-learning><reinforcement-learning><q-learning>","1",""
"56117","2019-07-21 18:06:17","0","16","<python><keras><tensorflow><dqn>","0",""
"56118","2019-07-21 18:20:29","0","10","<machine-learning><feature-engineering><forecasting>","0",""
"56122","2019-07-21 20:05:24","0","12","<machine-learning><nlp><sequence-to-sequence>","0",""
"56125","2019-07-21 21:07:47","0","34","<neural-network><convnet><gradient-descent><convolution><backpropagation>","0","1"
"56126","2019-07-21 21:56:34","1","100","<python><neural-network><keras><tensorflow><sequence-to-sequence>","0",""
"56129","2019-07-22 00:37:37","1","29","<scikit-learn><learning-to-rank>","1",""
"56130","2019-07-22 01:22:56","1","16","<autoencoder><gan><generative-models><markov>","0",""
"56135","2019-07-22 06:24:00","1","26","<classification><statistics>","1","1"
"56136","2019-07-22 07:13:53","0","108","<python><deep-learning><keras><lstm>","1",""
"56137","2019-07-22 07:44:56","0","21","<feature-selection><feature-engineering><data-science-model>","1","1"
"56139","2019-07-22 08:55:00","1","116","<machine-learning>","4","1"
"56141","2019-07-22 09:26:29","0","23","<machine-learning><neural-network><deep-learning><r><sequential-pattern-mining>","0",""
"56142","2019-07-22 09:31:57","1","62","<machine-learning><preprocessing>","2",""
"56144","2019-07-22 09:54:45","1","17","<machine-learning><reinforcement-learning><q-learning><policy-gradients><actor-critic>","1",""
"56145","2019-07-22 10:11:13","1","22","<neural-network><metric><machine-translation><transformer>","0",""
"56149","2019-07-22 10:46:54","0","15","<machine-learning><reinforcement-learning><q-learning><policy-gradients>","0","1"
"56150","2019-07-22 10:48:15","0","29","<classification><algorithms><supervised-learning>","2",""
"56152","2019-07-22 12:01:53","2","52","<machine-learning><pandas><correlation>","1",""
"56153","2019-07-22 12:08:52","0","20","<machine-learning><boosting><ensemble-learning>","1",""
"56154","2019-07-22 13:11:25","2","120","<semi-supervised-learning>","0","1"
"56155","2019-07-22 13:18:50","1","342","<optimization><scipy>","1",""
"56156","2019-07-22 13:35:10","0","148","<machine-learning><classification><nlp><spacy>","1",""
"56273","2019-07-23 19:57:03","4","24","<convnet><convolution>","2","1"
"56275","2019-07-23 20:17:40","1","17","<machine-learning><neural-network><numpy><recurrent-neural-net>","0",""
"56276","2019-07-23 22:18:28","1","23","<machine-learning><classification><predictive-modeling><logistic-regression><machine-learning-model>","0",""
"56277","2019-07-23 22:51:30","1","63","<machine-learning><svm>","2","2"
"56278","2019-07-23 23:04:16","1","63","<dataset><statistics><graphs><descriptive-statistics><math>","1",""
"56282","2019-07-24 02:18:52","0","265","<python><seaborn><heatmap>","0",""
"56285","2019-07-24 04:51:35","2","139","<machine-learning><xgboost><boosting>","2",""
"56286","2019-07-24 04:52:55","0","13","<neural-network><deep-learning>","0",""
"56289","2019-07-24 06:50:57","0","43","<machine-learning><classification><regression><machine-learning-model>","2",""
"56290","2019-07-24 06:57:18","0","13","<machine-learning><neural-network><deep-learning><tensorflow><graphs>","0",""
"45063","2019-02-05 05:08:34","0","26","<machine-learning><python><deep-learning><tensorflow>","0","1"
"45067","2019-02-05 06:11:55","1","86","<machine-learning><python><naive-bayes-classifier><tfidf>","0",""
"45068","2019-02-05 06:35:04","2","138","<machine-learning><neural-network><deep-learning><supervised-learning><performance>","0",""
"45070","2019-02-05 07:28:04","4","94","<neural-network><lstm><recurrent-neural-net>","0",""
"45071","2019-02-05 08:10:24","0","23","<deep-learning><batch-normalization>","0",""
"45073","2019-02-05 09:28:15","0","59","<deep-learning><classification><cnn><image-recognition>","0",""
"44727","2019-01-28 18:09:24","2","540","<neural-network><training><convolution><matlab>","1",""
"44728","2019-01-28 18:11:50","0","59","<tensorflow><lstm>","0",""
"44729","2019-01-28 18:59:00","0","18","<python><matlab>","0",""
"44730","2019-01-28 19:19:04","1","187","<python><neural-network>","1",""
"44731","2019-01-28 19:35:36","1","39","<nlp><word2vec>","0",""
"44735","2019-01-28 20:03:24","0","9","<probability><theory>","0",""
"44738","2019-01-28 20:27:01","1","3991","<python><dataframe>","1",""
"44741","2019-01-28 22:14:20","0","9","<tensorflow><lstm>","0",""
"44744","2019-01-28 22:57:10","0","403","<python><word2vec><gensim>","1",""
"44745","2019-01-28 23:48:02","0","159","<python><text-mining>","0",""
"44746","2019-01-28 23:49:09","0","531","<data-mining><market-basket-analysis>","1",""
"44749","2019-01-29 04:30:15","0","12","<machine-learning>","0",""
"44750","2019-01-29 05:06:56","1","64","<anaconda>","1",""
"44751","2019-01-29 05:20:11","0","19","<recommender-system><ranking>","0",""
"44753","2019-01-29 06:17:37","1","13","<machine-learning><deep-learning><pytorch>","0",""
"44755","2019-01-29 07:21:40","2","788","<classification><unbalanced-classes><weighted-data>","1","2"
"44759","2019-01-29 09:00:04","0","61","<machine-learning><python><xgboost>","1",""
"44761","2019-01-29 09:17:28","0","41","<machine-learning><neural-network><computer-vision>","0",""
"44762","2019-01-29 09:31:41","0","244","<word2vec><similarity><normalization><similar-documents>","0",""
"44763","2019-01-29 09:49:09","0","38","<forecasting>","0",""
"44764","2019-01-29 09:57:20","0","365","<python><outlier>","1",""
"44768","2019-01-29 11:04:38","6","242","<machine-learning><neural-network><deep-learning>","4","1"
"44769","2019-01-29 13:42:55","2","47","<social-network-analysis>","0",""
"44774","2019-01-29 15:23:35","1","87","<jupyter><kaggle>","1","1"
"44776","2019-01-29 15:51:00","0","365","<python><computer-vision><object-detection><opencv>","0",""
"44777","2019-01-29 16:07:48","1","65","<feature-selection><linear-regression>","3",""
"44778","2019-01-29 16:23:55","2","71","<deep-learning><lstm>","1","1"
"44780","2019-01-29 17:00:21","1","120","<python><tensorflow>","0",""
"44783","2019-01-29 17:58:34","0","124","<python><keras><tensorflow><estimators>","0","2"
"44788","2019-01-29 20:25:24","0","23","<machine-learning><deep-learning><reinforcement-learning><q-learning>","0",""
"56302","2019-07-24 12:17:29","0","8","<machine-learning><keras><statistics>","0",""
"56303","2019-07-24 12:27:32","1","47","<reinforcement-learning><openai-gym>","1",""
"56304","2019-07-24 12:42:32","1","18","<reinforcement-learning><openai-gym>","1",""
"56307","2019-07-24 13:09:38","1","67","<deep-learning><keras><word-embeddings><embeddings>","1",""
"56308","2019-07-24 13:10:53","2","128","<reinforcement-learning>","1",""
"56311","2019-07-24 13:37:06","0","28","<pandas><csv><aws><aws-lambda>","0",""
"56315","2019-07-24 14:33:09","0","18","<neural-network>","1",""
"56318","2019-07-24 14:56:02","2","37","<machine-learning>","2",""
"56320","2019-07-24 15:49:17","0","17","<machine-learning><deep-learning><linear-regression><association-rules>","0",""
"56321","2019-07-24 15:57:29","4","170","<regression><xgboost><cross-validation><overfitting><metric>","1","2"
"56323","2019-07-24 16:37:21","0","15","<deep-learning>","0",""
"56324","2019-07-24 16:55:44","1","35","<r><data-cleaning>","1",""
"56325","2019-07-24 18:11:35","0","131","<machine-learning><scikit-learn><pandas>","1",""
"56327","2019-07-24 18:24:49","0","21","<machine-learning><python><time-series><statistics><forecasting>","0",""
"56328","2019-07-24 18:56:02","3","40","<machine-learning><python><scikit-learn><distance><k-nn>","1","2"
"56329","2019-07-24 19:00:39","1","50","<python><matplotlib>","1",""
"56330","2019-07-24 19:22:33","0","135","<machine-learning><keras><loss-function>","0",""
"56331","2019-07-24 19:33:23","0","635","<dataset><regression><prediction><dummy-variables>","2",""
"56332","2019-07-24 19:35:24","2","32","<powerbi>","0",""
"56333","2019-07-24 20:02:03","0","19","<machine-learning><lstm><machine-learning-model>","0",""
"56335","2019-07-24 20:34:34","0","43","<neural-network><training><object-detection>","0",""
"56336","2019-07-24 21:01:05","1","113","<machine-learning><xgboost>","0","1"
"56337","2019-07-24 21:19:34","0","10","<classification><bigdata><indexing>","0",""
"56338","2019-07-24 21:27:39","1","25","<classification><r><clustering><logistic-regression>","1","1"
"56341","2019-07-24 21:34:12","0","85","<machine-learning><xgboost><survival-analysis>","0",""
"56345","2019-07-24 23:58:54","1","25","<machine-learning><python><linear-regression><multiclass-classification>","0",""
"56349","2019-07-25 00:46:27","1","12","<ab-test>","0",""
"56352","2019-07-25 05:12:20","0","24","<feature-selection><xgboost><correlation>","0",""
"56353","2019-07-25 06:27:02","5","65","<python><software-development>","1","1"
"45019","2019-02-04 05:55:38","2","149","<tensorflow><pytorch>","0","1"
"45023","2019-02-04 09:05:24","1","60","<nlp><natural-language-process>","0","1"
"45027","2019-02-04 11:03:58","1","231","<deep-learning><cnn><convolution>","0","2"
"45028","2019-02-04 11:18:01","3","274","<scikit-learn><logistic-regression>","1",""
"45029","2019-02-04 11:22:49","0","123","<nlp><anomaly-detection><ngrams>","0",""
"45030","2019-02-04 11:24:40","0","18","<machine-learning><random-forest><recommender-system>","0",""
"45033","2019-02-04 12:10:56","3","336","<natural-language-process>","2",""
"45034","2019-02-04 13:33:08","0","9","<dataset><error-handling>","0",""
"45036","2019-02-04 13:39:51","0","38","<deep-learning><lstm>","1",""
"45039","2019-02-04 14:46:24","3","257","<deep-learning><cnn><training><gan>","1","2"
"45041","2019-02-04 16:08:30","0","461","<machine-learning><python><classification><scikit-learn>","1",""
"45043","2019-02-04 16:21:49","0","61","<machine-learning><neural-network><deep-learning><convolution>","0",""
"45044","2019-02-04 16:23:19","0","40","<churn>","0","1"
"56365","2019-07-25 10:46:19","1","791","<classification><xgboost><prediction><supervised-learning>","1",""
"56366","2019-07-25 10:54:08","0","154","<neural-network><dataset>","1",""
